n_nodos,atoms_w,atoms_l,seed,p_0,p_1,e_gap,e_0,e_1,succ,ar
7,4,3,501,0.7099,0.28415,0.14650000000000007,-1.2409,-1.0943999999999998,0.7099,0.9654707873317753
7,4,3,503,0.99455,0.0024,0.5237999999999998,-2.1525,-1.6287,0.99455,0.9985740348432056
7,4,3,505,0.9999,0.0001,0.2630999999999999,-1.3742999999999999,-1.1112,0.9999,0.9999495816051808
7,4,3,506,0.9757,0.02425,0.28690000000000015,-2.3485,-2.0616,0.9757,0.9970256866084735
7,4,3,507,0.58195,0.3956,0.03949999999999987,-2.001,-1.9615,0.58195,0.9903803098450776
7,4,3,508,0.94555,0.0531,0.0653999999999999,-2.3159,-2.2505,0.94555,0.9983887538322037
7,4,3,509,0.90165,0.09835,0.09189999999999987,-1.7824,-1.6905000000000001,0.90165,0.9949291040170557
7,4,3,510,0.99985,0.0001,0.17999999999999994,-1.6188999999999998,-1.4388999999999998,0.99985,0.9999657143739576
7,4,3,511,0.32545,0.247,0.07089999999999996,-1.2610999999999999,-1.1902,0.23205,0.9432087146142256
7,4,3,513,0.99955,0.0003,0.18179999999999996,-1.762,-1.5802,0.99955,0.9998940351872869
7,4,3,515,0.5187,0.4813,0.07899999999999996,-1.7939,-1.7149,0.4813,0.977157422375829
7,4,3,518,0.99995,5e-05,0.1825000000000001,-1.9923000000000002,-1.8098,0.99995,0.999995419866486
7,4,3,519,0.99975,0.0001,0.3829999999999998,-2.2901,-1.9071,0.99975,0.999955582725645
7,4,3,520,0.9982,0.0017,0.019400000000000084,-2.0055,-1.9861,0.9982,0.9999493767140363
7,4,3,521,0.99745,0.0025,0.3806999999999998,-2.0622,-1.6815,0.99745,0.9995034259528659
7,4,3,522,1.0,0.0,0.14280000000000004,-1.0727,-0.9299,1.0,1.0
7,4,3,523,0.9999,0.0001,0.5602,-2.2049,-1.6446999999999998,0.9999,0.9999633362057236
7,4,3,524,0.99995,5e-05,0.059499999999999886,-1.9004999999999999,-1.841,0.99995,0.9999984346224678
7,4,3,525,0.9998,0.00015,0.5206999999999997,-2.3629,-1.8422,0.9998,0.9999346100131193
7,4,3,526,0.82115,0.1775,0.06729999999999992,-1.8275,-1.7602,0.82115,0.9932718057455542
7,4,3,527,0.7824,0.2176,0.017200000000000104,-1.8776,-1.8603999999999998,0.7824,0.9980066467831273
7,4,3,528,0.5085,0.48845,0.08320000000000016,-1.6480000000000001,-1.5648,0.5085,0.974828240291262
7,4,3,530,0.69095,0.30905,0.34219999999999984,-2.11,-1.7678,0.69095,0.9498782417061612
7,4,3,531,0.9942,0.00475,0.06980000000000008,-1.7625,-1.6926999999999999,0.9942,0.9991992510638299
7,4,3,532,0.85125,0.14875,0.07499999999999973,-2.9286999999999996,-2.8537,0.85125,0.9961907160173455
7,4,3,533,0.99585,0.0019,0.1685000000000001,-1.6215000000000002,-1.453,0.99585,0.9989815818686403
7,4,3,534,0.9263,0.07225,0.10329999999999973,-2.0408999999999997,-1.9376,0.9263,0.9919277010142584
7,4,3,535,0.7518,0.2262,0.15759999999999996,-2.306,-2.1484,0.7518,0.9798444232437121
7,4,3,536,0.77365,0.2025,0.09299999999999997,-1.6061,-1.5131000000000001,0.77365,0.9850030913392691
7,4,3,539,0.97165,0.02825,0.015600000000000058,-2.352,-2.3364,0.02825,0.9935471343537413
7,4,3,540,0.9998,0.00015,0.1482000000000001,-2.2235,-2.0753,0.9998,0.9999697503935236
7,4,3,541,0.9996,0.0002,0.2722,-1.4016,-1.1294,0.9996,0.9999049122431507
7,4,3,542,0.99985,0.0001,0.2456999999999998,-2.2649999999999997,-2.0193,0.99985,0.9999775562913906
7,4,3,543,1.0,0.0,0.3551000000000002,-2.007,-1.6519,1.0,1.0
7,4,3,544,0.78635,0.21365,0.13219999999999987,-1.9982,-1.866,0.78635,0.985865013512161
7,4,3,545,0.9069,0.09305,0.2128000000000001,-2.0695,-1.8567,0.9069,0.9847750350326165
7,4,3,546,0.998,0.00075,0.2984,-2.0743,-1.7759,0.998,0.9992947379838981
7,4,3,547,0.9865,0.0098,0.0044999999999999485,-1.9071,-1.9026,0.0098,0.9975932882386869
7,4,3,548,0.9997,0.0002,0.1529999999999998,-1.6265999999999998,-1.4736,0.9997,0.9999684987089634
7,4,3,549,0.9833,0.014,0.18579999999999997,-1.3102,-1.1244,0.9833,0.9974338574263472
7,4,3,550,0.99985,5e-05,0.3776999999999999,-3.0391,-2.6614,0.99985,0.999962595834293
7,4,3,551,0.99985,0.0001,0.13439999999999985,-1.9646,-1.8302,0.99985,0.9999782729308765
7,4,3,552,1.0,0.0,0.2177,-1.3264,-1.1087,1.0,1.0
7,4,3,553,0.9999,0.0001,0.39620000000000033,-2.6682,-2.272,0.9999,0.9999851510381531
7,4,3,554,0.9965,0.00205,0.2939999999999998,-1.9527999999999999,-1.6588,0.9965,0.9991874308684964
7,4,3,555,0.9383,0.0554,0.03790000000000027,-1.5037,-1.4657999999999998,0.0063,0.9534264946465383
7,4,3,556,0.99955,0.0003,0.3710999999999993,-2.4063999999999997,-2.0353000000000003,0.99955,0.9999241460272607
7,4,3,558,0.99085,0.00915,0.12700000000000022,-1.8269000000000002,-1.6999,0.99085,0.9993639224916525
7,4,3,559,0.5511,0.4488,0.10230000000000006,-1.8359,-1.7336,0.5511,0.9749621302903209
7,4,3,563,0.7213,0.2765,0.0677000000000001,-1.4195,-1.3518,0.7213,0.9864589045438535
7,4,3,564,0.83865,0.1613,0.24280000000000035,-2.3512000000000004,-2.1084,0.83865,0.9810613282579108
7,4,3,565,0.9999,0.0001,0.06220000000000003,-1.584,-1.5218,0.9999,0.9999960732323233
7,4,3,566,0.96455,0.034,0.0259999999999998,-2.0803,-2.0543,0.034,0.9874810940729705
7,4,3,568,0.99985,0.00015,0.04079999999999995,-1.5230000000000001,-1.4822000000000002,0.99985,0.9999959816152332
7,4,3,569,0.90015,0.0751,0.05439999999999978,-2.2142999999999997,-2.1599,0.90015,0.9923476471119541
7,4,3,575,0.9998,0.0001,0.14719999999999978,-3.1513,-3.0041,0.9998,0.9999515914067212
7,4,3,576,0.9863,0.0137,0.08219999999999983,-2.5089,-2.4267000000000003,0.9863,0.9995511419347125
7,4,3,577,0.98165,0.0155,0.09729999999999994,-1.4738,-1.3765,0.98165,0.9987199925363007
7,4,3,578,0.99885,0.0004,0.1736000000000002,-1.6955,-1.5218999999999998,0.99885,0.9998234031259218
7,4,3,579,0.9998,0.0002,0.2798999999999998,-2.01,-1.7301,0.9998,0.9999608955223882
7,4,3,580,0.99995,5e-05,0.22489999999999988,-2.0002,-1.7753,0.99995,0.9999943780621937
7,4,3,581,0.99995,5e-05,0.09130000000000016,-1.7736,-1.6823,0.99995,0.9999974261389265
7,4,3,582,0.9997,0.0002,0.0766,-1.5759,-1.4993,0.9997,0.9999586839266451
7,4,3,583,0.99975,0.00015,0.47239999999999993,-2.2896,-1.8172000000000001,0.99975,0.9999260241963661
7,4,3,584,0.99995,5e-05,0.13139999999999996,-1.6832,-1.5518,0.99995,0.9999960967205322
7,4,3,585,0.88245,0.1019,0.05489999999999995,-1.8583999999999998,-1.8034999999999999,0.00125,0.9346587198665518
7,4,3,586,0.6961,0.3038,0.0935999999999999,-2.3712,-2.2776,0.6961,0.9879947410593792
7,4,3,587,0.99915,0.00045,0.32520000000000016,-1.7852000000000001,-1.46,0.99915,0.9998056604302041
7,4,3,588,0.9835,0.01635,0.03819999999999979,-1.6507999999999998,-1.6126,0.9835,0.9996122152895568
7,4,3,589,0.9721,0.0148,0.03909999999999991,-1.9411999999999998,-1.9021,0.0131,0.9788164279826913
7,4,3,590,0.99985,0.0001,0.31679999999999997,-1.9014,-1.5846,0.99985,0.9999726543599452
7,4,3,591,0.99995,5e-05,0.1953999999999998,-1.7719999999999998,-1.5766,0.99995,0.9999775282167043
7,4,3,595,1.0,0.0,0.17019999999999968,-1.7483999999999997,-1.5782,1.0,1.0
7,4,3,597,0.724,0.27585,0.04370000000000007,-1.6129,-1.5692,0.724,0.9925052111104222
7,4,3,598,0.9931,0.0061,0.006299999999999972,-2.1022000000000003,-2.0959000000000003,0.0008,0.9969045571306251
7,4,3,599,0.68135,0.3186,0.11609999999999987,-2.853,-2.7369000000000003,0.68135,0.9870252295828954
7,4,3,601,0.9755,0.01975,0.016799999999999926,-1.9304000000000001,-1.9136000000000002,0.9755,0.995851826046415
7,4,3,602,0.4748,0.38735,0.06220000000000003,-1.7633,-1.7011,0.4748,0.9704460897181421
7,4,3,604,1.0,0.0,0.25449999999999995,-1.4255,-1.171,1.0,1.0
7,4,3,605,0.99945,0.0005,0.49929999999999986,-2.1233,-1.624,0.99945,0.9998556468704375
7,4,3,606,0.99955,0.00025,0.26259999999999994,-2.1762,-1.9136000000000002,0.99955,0.999824349784027
7,4,3,607,0.99985,0.00015,0.48180000000000023,-2.4686,-1.9867999999999997,0.99985,0.9999707242971727
7,4,3,609,1.0,0.0,0.34730000000000016,-2.1865,-1.8392,1.0,1.0
7,4,3,610,0.99935,0.0006,0.07450000000000001,-1.1493,-1.0748,0.99935,0.9999407508918472
7,4,3,611,0.9999,5e-05,0.27070000000000016,-2.3988,-2.1281,0.9999,0.9999652013506755
7,4,3,612,0.53085,0.46865,0.02589999999999959,-2.15,-2.1241000000000003,0.46865,0.9934462674418605
7,4,3,613,1.0,0.0,0.2682000000000002,-2.1225,-1.8542999999999998,1.0,1.0
7,4,3,614,0.9996,0.0002,0.07609999999999983,-2.602,-2.5259,0.9996,0.9999309684857802
7,4,3,615,0.99975,0.00025,0.20469999999999988,-1.7843,-1.5796000000000001,0.99975,0.9999618617945414
7,4,3,616,0.88005,0.0579,0.18269999999999986,-1.5812,-1.3985,0.88005,0.9813926037186946
7,4,3,617,1.0,0.0,0.06879999999999997,-2.1864,-2.1176,1.0,1.0
7,4,3,618,0.9987,0.0013,0.018400000000000194,-2.3295,-2.3110999999999997,0.9987,0.999989731702082
7,4,3,619,0.99895,0.0008,0.38680000000000003,-2.5899,-2.2031,0.99895,0.9997464921425536
7,4,3,620,1.0,0.0,0.4540000000000002,-2.1637000000000004,-1.7097000000000002,1.0,1.0
7,4,3,621,0.9999,0.0001,0.10309999999999997,-1.765,-1.6619,0.9999,0.9999941586402267
7,4,3,622,0.8382,0.16175,0.13339999999999996,-2.0641,-1.9306999999999999,0.8382,0.9895240419553316
7,4,3,624,0.99725,0.0013,0.4647999999999999,-2.9715,-2.5067,0.99725,0.9992049671882889
7,4,3,625,0.9975,0.00245,0.1903999999999999,-1.4213,-1.2309,0.9975,0.9990765144585945
7,4,3,626,0.9999,5e-05,0.26000000000000023,-2.1025,-1.8424999999999998,0.9999,0.999972192627824
7,4,3,627,0.8285,0.17135,0.041300000000000114,-1.7623,-1.7209999999999999,0.8285,0.9954833144186575
7,4,3,628,0.87255,0.12735,0.0524,-1.256,-1.2036,0.12735,0.9635697054140127
7,4,3,629,0.9548,0.0451,0.07990000000000008,-1.766,-1.6861,0.9548,0.9979425736126841
7,4,3,630,0.9302,0.06955,0.119,-1.656,-1.537,0.9302,0.9945968206521739
7,4,3,631,0.78415,0.2158,0.019099999999999895,-1.9458,-1.9267,0.78415,0.9978690769863297
7,4,3,632,0.91755,0.08245,0.007600000000000051,-2.0007,-1.9931,0.91755,0.9996867996201331
7,4,3,634,0.9998,0.0001,0.30099999999999993,-2.0324,-1.7314,0.9998,0.9999619464672309
7,4,3,635,0.9916,0.0039,9.999999999998899e-05,-1.0506,-1.0505,0.0009,0.9991056777079765
7,4,3,636,0.9999,5e-05,0.11839999999999984,-2.6557,-2.5373,0.9999,0.9999809673532403
7,4,3,637,1.0,0.0,0.4797,-2.1787,-1.699,1.0,1.0
7,4,3,638,0.9989,0.00055,0.5104000000000002,-2.3688000000000002,-1.8584,0.9989,0.999746040189125
7,4,3,639,0.9942,0.0032,0.5070000000000001,-2.2256,-1.7186,0.9942,0.9980861363227892
7,4,3,640,0.99935,0.00065,0.08710000000000018,-1.5775000000000001,-1.4904,0.99935,0.9999641109350237
7,4,3,641,0.99935,0.0005,0.15010000000000012,-2.4776000000000002,-2.3275,0.99935,0.9998462968195029
7,4,3,642,0.9998,0.00015,0.11620000000000008,-1.5844,-1.4682,0.9998,0.9999700265084575
7,4,3,643,0.90645,0.09355,0.34210000000000007,-2.1067,-1.7646,0.90645,0.9848087269188779
7,4,3,644,1.0,0.0,0.17600000000000016,-2.2449000000000003,-2.0689,1.0,1.0
7,4,3,645,0.77055,0.2251,0.0677000000000001,-1.9662000000000002,-1.8985,0.00025,0.9241852405655578
7,4,3,647,0.8992,0.10055,0.1432,-1.052,-0.9088,0.8992,0.986253816539924
7,4,3,648,0.9233,0.0593,0.17009999999999992,-1.3646,-1.1945000000000001,0.9233,0.9815557599296497
7,4,3,649,1.0,0.0,0.3155000000000001,-2.1042,-1.7887,1.0,1.0
7,4,3,650,0.57605,0.42355,0.03730000000000011,-1.7082000000000002,-1.6709,0.42355,0.9873327684111929
7,4,3,651,0.9078,0.0922,0.023399999999999643,-2.2104,-2.1870000000000003,0.9078,0.9990239413680783
7,4,3,652,0.99085,0.00445,0.20599999999999996,-2.2856,-2.0796,0.99085,0.9973196994224711
7,4,3,654,0.9922,0.00775,0.5184000000000002,-2.9005,-2.3821,0.9922,0.9986050956731599
7,4,3,655,0.99985,0.00015,0.03290000000000015,-1.1283,-1.0954,0.99985,0.9999956261632544
7,4,3,658,0.9569,0.0429,0.08860000000000001,-1.1893,-1.1007,0.9569,0.9967840494408478
7,4,3,660,0.9985,0.00065,0.5297999999999998,-2.1289,-1.5991,0.9985,0.9995124524402272
7,4,3,661,0.9999,0.0001,0.1913999999999998,-2.2252,-2.0338000000000003,0.9999,0.9999864686320331
7,4,3,662,0.6385,0.36125,0.08869999999999978,-2.1422999999999996,-2.0536,0.6385,0.9850196541100686
7,4,3,663,0.9995,0.0004,0.2604000000000002,-2.9552,-2.6948,0.9995,0.9998636166756902
7,4,3,664,0.9889,0.0101,0.09939999999999971,-1.5030999999999999,-1.4037000000000002,0.9889,0.9991739006054153
7,4,3,666,0.96315,0.0367,0.15229999999999988,-1.3698,-1.2175,0.96315,0.9958881917068185
7,4,3,667,0.97895,0.01805,0.05620000000000003,-1.7143000000000002,-1.6581000000000001,0.97895,0.9985486641777985
7,4,3,668,0.63215,0.36745,0.09420000000000006,-1.7318,-1.6376,0.63215,0.9798973697886594
7,4,3,670,0.9994,0.0005,0.2278,-1.6228,-1.395,0.9994,0.9998952859255608
7,4,3,672,1.0,0.0,0.05889999999999995,-1.4032,-1.3443,1.0,1.0
7,4,3,673,0.99365,0.0052,0.1961999999999997,-1.8213,-1.6251000000000002,0.99365,0.9988805413715477
7,4,3,674,0.99805,0.0018,0.47040000000000015,-2.5642,-2.0938,0.99805,0.9994165782700258
7,4,3,675,1.0,0.0,0.37360000000000015,-2.0135,-1.6399,1.0,1.0
7,4,3,676,0.99975,0.00025,0.5651000000000002,-2.218,-1.6528999999999998,0.99975,0.9998893935978358
7,4,3,678,0.9936,0.0064,0.28400000000000025,-2.3475,-2.0635,0.9936,0.9992257294994674
7,4,3,679,0.99735,0.00265,0.14270000000000005,-1.3083,-1.1656,0.99735,0.9997109569670566
7,4,3,680,0.9997,0.0003,0.2599999999999998,-1.9144999999999999,-1.6545,0.9997,0.9999592582919824
7,4,3,681,0.89815,0.10185,0.057800000000000074,-1.2175,-1.1597,0.89815,0.9951647392197126
7,4,3,683,0.99995,5e-05,0.3664999999999998,-1.6942,-1.3277,0.99995,0.9999891836855155
7,4,3,684,0.8833,0.1167,0.19409999999999994,-1.8613,-1.6672,0.8833,0.9878302960296567
7,4,3,685,0.99015,0.00925,0.1603000000000001,-1.5329,-1.3725999999999998,0.99015,0.9989650727379477
7,4,3,686,0.9996,0.0003,0.12069999999999981,-1.8639999999999999,-1.7433,0.9996,0.9999638143776822
7,4,3,687,0.9999,5e-05,0.28970000000000007,-1.8187,-1.529,0.9999,0.999964092483642
7,4,3,689,0.40445,0.31155,0.04069999999999996,-1.9093000000000002,-1.8686000000000003,0.22865,0.9713796260409574
7,4,3,690,0.5374,0.4436,0.011900000000000022,-1.7359,-1.724,0.5374,0.9956394262342301
7,4,3,691,1.0,0.0,0.4821,-2.1864,-1.7043,1.0,1.0
7,4,3,693,0.9851,0.01105,0.4072,-1.1795,-0.7723,0.9851,0.9946740907164052
7,4,3,694,0.9936,0.00375,0.05279999999999996,-1.5177,-1.4649,0.9936,0.9997385550504051
7,4,3,696,0.9995,0.00035,0.16359999999999975,-1.2492999999999999,-1.0857,0.9995,0.999912030737213
7,4,3,698,0.99465,0.0045,0.4502999999999999,-2.6121,-2.1618,0.99465,0.9987037230580758
7,4,3,700,0.99995,5e-05,0.3168000000000002,-1.5728000000000002,-1.256,0.99995,0.9999870485757885
7,4,3,701,0.9997,0.0003,0.22819999999999974,-2.1197,-1.8915000000000002,0.9997,0.9998785535689012
7,4,3,703,0.99715,0.0018,0.12950000000000017,-1.641,-1.5114999999999998,0.99715,0.9997261151736747
7,4,3,704,1.0,0.0,0.3100999999999998,-2.6574,-2.3473,1.0,1.0
7,4,3,705,0.9638,0.0315,0.13650000000000007,-1.2850000000000001,-1.1485,0.9638,0.9959656381322957
7,4,3,706,0.9703,0.0297,0.29300000000000015,-1.6299000000000001,-1.3369,0.9703,0.9946609607951408
7,4,3,707,0.99965,0.00025,0.2679999999999998,-2.2455,-1.9775,0.99965,0.9999470585615677
7,4,3,708,0.9991,0.00045,0.0827,-1.8878,-1.8051,0.9991,0.9998289543383834
7,4,3,709,0.63265,0.3672,0.08420000000000005,-1.7689,-1.6846999999999999,0.3672,0.969821790378201
7,4,3,710,0.99615,0.00385,0.3307,-1.7395,-1.4088,0.99615,0.9992680684104627
7,4,3,711,0.9999,0.0001,0.22859999999999991,-1.6021999999999998,-1.3736,0.9999,0.9999857321183374
7,4,3,712,0.99995,5e-05,0.08919999999999995,-1.9874,-1.8982,0.99995,0.999984602998893
7,4,3,713,0.99985,0.00015,0.2612000000000001,-2.1006,-1.8394,0.99985,0.9999813481862323
7,4,3,714,0.5513,0.44525,0.07380000000000009,-1.964,-1.8901999999999999,0.44525,0.9787778920570264
7,4,3,715,0.861,0.0735,0.006999999999999895,-1.2468,-1.2398,0.0479,0.9768472248957332
7,4,3,716,0.9921,0.00595,0.021600000000000064,-1.8696000000000002,-1.848,0.00595,0.9580114329268293
7,4,3,717,0.9999,5e-05,0.21299999999999986,-1.6557,-1.4427,0.9999,0.999980274204264
7,4,3,718,0.9999,0.0001,0.2569999999999999,-1.9397,-1.6827,0.9999,0.9999867505284324
7,4,3,719,0.9996,0.00025,0.20730000000000004,-1.6473,-1.44,0.9996,0.9999160080131123
7,4,3,722,0.9998,0.0002,0.0887,-1.9432,-1.8545,0.9998,0.9999908707286949
7,4,3,723,0.95045,0.0476,0.19850000000000012,-2.2169,-2.0183999999999997,0.95045,0.9954225833370922
7,4,3,724,0.9994,0.00055,0.3650000000000002,-1.4024,-1.0373999999999999,0.9994,0.9998374429549344
7,4,3,726,0.99985,5e-05,0.7684000000000002,-2.6432,-1.8748,0.99985,0.999951991903753
7,4,3,727,0.9966,0.00305,0.3588,-1.9519,-1.5931,0.9966,0.9993516240586096
7,4,3,728,0.97005,0.02995,0.1972999999999998,-2.2862999999999998,-2.089,0.97005,0.9974154157372174
7,4,3,729,0.99845,0.00125,0.3218000000000001,-2.0349,-1.7130999999999998,0.99845,0.9995652366209641
7,4,3,730,0.8349,0.1651,0.04259999999999975,-1.9901,-1.9475000000000002,0.1651,0.9821281644138485
7,4,3,731,0.99985,0.0001,0.23209999999999997,-1.8813,-1.6492,0.99985,0.9999698931589859
7,4,3,732,0.9953,0.0047,0.07090000000000019,-1.8145,-1.7435999999999998,0.9953,0.9998163516120142
7,4,3,734,0.99955,0.00045,0.10129999999999972,-2.1746,-2.0733,0.99955,0.9999790375241423
7,4,3,735,0.55235,0.438,0.11610000000000009,-1.4905000000000002,-1.3744,0.438,0.9558792049647767
7,4,3,736,0.7513,0.2453,0.06510000000000016,-1.6398000000000001,-1.5747,0.2453,0.9697158129040127
7,4,3,737,0.99935,0.0006,0.09669999999999979,-1.5343,-1.4376000000000002,0.99935,0.999947663429577
7,4,3,738,0.9982,0.0012,0.5606000000000004,-2.0357000000000003,-1.4750999999999999,0.9982,0.999494640664145
7,4,3,740,0.3767,0.30575,0.018199999999999994,-1.2378,-1.2196,0.30575,0.9636537485862013
7,4,3,742,0.99715,0.00285,0.12880000000000003,-2.3512999999999997,-2.2224999999999997,0.99715,0.9998438821077703
7,4,3,743,0.98545,0.0145,0.1705000000000001,-1.7967,-1.6261999999999999,0.98545,0.9986145516780764
7,4,3,744,0.99565,0.0021,0.22320000000000007,-1.2132,-0.99,0.99565,0.9990974942301353
7,4,3,747,0.94555,0.05375,0.03269999999999995,-1.1272,-1.0945,0.05375,0.9724711763662174
7,4,3,748,0.99955,0.0003,0.3400000000000003,-2.9671000000000003,-2.6271,0.99955,0.9999415692089919
7,4,3,749,0.9838,0.0076,0.13280000000000003,-2.5172,-2.3844,0.9838,0.9958769783886858
7,4,3,750,0.9998,0.00015,0.09179999999999988,-1.6655,-1.5737,0.9998,0.999975800060042
7,4,3,752,0.73585,0.1843,0.01519999999999988,-1.4862,-1.471,0.1843,0.9762096891400888
7,4,3,753,1.0,0.0,0.2311000000000003,-1.3412000000000002,-1.1100999999999999,1.0,1.0
7,4,3,754,0.8092,0.1907,0.0004999999999997229,-2.3467,-2.3462,0.1907,0.9997957557421062
7,4,3,755,0.9763,0.02365,0.0927,-1.5525,-1.4598,0.9763,0.9985729017713366
7,4,3,757,0.9986,0.0008,0.12750000000000017,-1.7229,-1.5954,0.9986,0.9998286348598295
7,4,3,759,0.9996,0.00025,0.35719999999999974,-2.1875999999999998,-1.8304,0.9996,0.9999144107697935
7,4,3,760,0.70515,0.29465,0.21119999999999983,-2.6856999999999998,-2.4745,0.70515,0.9767889879733402
7,4,3,761,0.56365,0.43635,0.1039000000000001,-1.6989,-1.595,0.56365,0.9733140473247395
7,4,3,765,0.9773,0.01125,0.6641000000000001,-2.4771,-1.813,0.9773,0.9927605587178556
7,4,3,767,0.9998,0.0001,0.21279999999999988,-1.9427,-1.7299000000000002,0.9998,0.9999770010809697
7,4,3,768,0.9938,0.0051,0.000500000000000167,-2.4188,-2.4183,0.0051,0.9995041425500247
7,4,3,769,0.99945,0.00055,0.2103999999999997,-2.0610999999999997,-1.8507,0.99945,0.9999438552229394
7,4,3,771,0.7455,0.2545,0.30299999999999994,-1.9057,-1.6027,0.7455,0.959535341344388
7,4,3,772,0.4987,0.2653,0.04310000000000003,-0.9177000000000001,-0.8746,0.4987,0.9514905415713196
7,4,3,775,0.89955,0.09805,0.047499999999999876,-2.1103,-2.0628,0.09805,0.9791813462540871
7,4,3,776,0.63325,0.324,0.0016000000000000458,-0.9133,-0.9117,0.324,0.9537220026278332
7,4,3,777,0.55185,0.44805,0.0011999999999998678,-2.2408,-2.2396000000000003,0.55185,0.9997303016779723
7,4,3,778,0.995,0.00485,0.04760000000000009,-1.3642,-1.3166,0.995,0.9998169513267849
7,4,3,779,1.0,0.0,0.05020000000000002,-1.8053,-1.7550999999999999,1.0,1.0
7,4,3,780,0.9819,0.018,0.12110000000000021,-2.0585,-1.9373999999999998,0.9819,0.9989205683750303
7,4,3,781,0.9995,0.0004,0.36529999999999974,-2.143,-1.7777,0.9995,0.9998376761549229
7,4,3,782,0.6415,0.1432,0.009199999999999875,-1.2092,-1.2000000000000002,0.1088,0.97037997022825
7,4,3,784,0.9985,0.0012,0.5511000000000004,-2.6598,-2.1087,0.9985,0.9996863974734944
7,4,3,785,1.0,0.0,0.2912999999999999,-1.5221999999999998,-1.2308999999999999,1.0,1.0
7,4,3,786,0.9983,0.00075,0.4950999999999999,-2.0442,-1.5491000000000001,0.9983,0.9993616255747971
7,4,3,787,0.9977,0.0023,0.016100000000000003,-1.5975,-1.5814,0.0,0.9899060594679185
7,4,3,789,0.99995,5e-05,0.34140000000000015,-1.9706000000000001,-1.6292,0.99995,0.9999829899522986
7,4,3,790,0.99705,0.00295,0.1352,-1.1422999999999999,-1.0070999999999999,0.99705,0.9996508447868336
7,4,3,792,0.8579,0.14165,0.19930000000000003,-1.6970999999999998,-1.4977999999999998,0.8579,0.9833076247716694
7,4,3,794,0.99905,0.00095,0.06930000000000014,-2.7529,-2.6835999999999998,0.99905,0.9999760852192233
7,4,3,795,0.99995,5e-05,0.3437000000000001,-1.605,-1.2612999999999999,0.99995,0.9999874828660436
7,4,3,796,0.99995,5e-05,0.22520000000000007,-1.8381,-1.6129,0.99995,0.9999933654316957
7,4,3,797,0.81315,0.18685,0.051200000000000134,-1.3159,-1.2647,0.81315,0.992729903488107
7,4,3,798,0.9999,0.0001,0.5478000000000001,-1.6511,-1.1033,0.9999,0.9999473563079161
7,4,3,799,0.8784,0.1216,0.07840000000000003,-1.4863,-1.4079,0.1216,0.9536657740698379
7,4,3,800,0.9415,0.0585,0.2299,-1.8438,-1.6139000000000001,0.9415,0.9927057435730556
7,4,3,801,0.98325,0.01615,0.04400000000000004,-2.6527000000000003,-2.6087000000000002,0.01615,0.9834678704715951
7,4,3,802,0.5778,0.4182,0.1955,-2.5077,-2.3122,0.5778,0.9664823942257845
7,4,3,803,0.90455,0.09545,0.03370000000000006,-1.9993,-1.9656,0.90455,0.9983911043865352
7,4,3,805,0.99995,5e-05,0.5083000000000002,-1.8492000000000002,-1.3409,0.99995,0.9999862562189056
7,4,3,806,0.99965,0.00035,0.09660000000000002,-1.8746,-1.778,0.99965,0.9999819641523526
7,4,3,808,0.99215,0.00455,0.08759999999999968,-1.4207999999999998,-1.3332000000000002,0.99215,0.9989677505630631
7,4,3,809,0.95555,0.0271,0.010800000000000143,-1.8954,-1.8845999999999998,0.95555,0.9988957687031759
7,4,3,810,0.91095,0.08905,0.12409999999999988,-1.4790999999999999,-1.355,0.91095,0.9925284936785884
7,4,3,813,1.0,0.0,0.3495999999999999,-1.385,-1.0354,1.0,1.0
7,4,3,814,0.99965,0.0003,0.13139999999999996,-1.6477,-1.5163,0.99965,0.9999603083085514
7,4,3,815,0.99975,0.0001,0.16769999999999996,-1.8634,-1.6957,0.99975,0.9999262638188257
7,4,3,816,0.9987,0.00115,0.45379999999999976,-2.4856,-2.0318,0.9987,0.999752377695526
7,4,3,817,0.9615,0.0385,0.19530000000000003,-1.5464,-1.3511,0.9615,0.9951377069322297
7,4,3,819,0.9999,5e-05,0.20510000000000006,-1.4265,-1.2214,0.9999,0.999985608131791
7,4,3,820,0.31695,0.2666,0.10589999999999988,-1.9502,-1.8443,0.31695,0.9447527356168598
7,4,3,821,0.99565,0.0029,0.7164000000000001,-2.3648000000000002,-1.6484,0.99565,0.9985590663058186
7,4,3,822,0.99895,0.00105,0.19900000000000007,-1.8293000000000001,-1.6303,0.99895,0.9998857759798828
7,4,3,823,0.99955,0.00035,0.14080000000000004,-2.063,-1.9222000000000001,0.99955,0.9999627823557925
7,4,3,824,0.99975,0.0001,0.21700000000000008,-2.0695,-1.8525,0.99975,0.9999601667069341
7,4,3,825,0.9858,0.01415,0.11540000000000017,-2.0884,-1.9729999999999999,0.9858,0.9992020925110131
7,4,3,826,0.9939,0.006,0.15790000000000015,-1.8841,-1.7262,0.9939,0.9994721299294093
7,4,3,827,0.99945,0.0003,0.2648999999999997,-1.9462,-1.6813000000000002,0.99945,0.9998987873805365
7,4,3,828,0.9977,0.00125,0.23989999999999978,-1.6772999999999998,-1.4374,0.9977,0.9991776545638825
7,4,3,830,0.9905,0.0091,0.14639999999999986,-2.4082,-2.2618,0.9905,0.9982446349970933
7,4,3,831,0.858,0.13715,0.014599999999999946,-1.2937,-1.2791000000000001,0.13715,0.9813682693050939
